entry,meaning,ipa,example_sentence,translated_sentence
mechanical,【形】機械的な,/məˈkæn.ɪ.kəl/,He has a mechanical watch.,彼は機械式の腕時計を持っています。
elevate,"【動】持ち上げる, 昇進させる",/ˈɛlɪveɪt/,She used the elevator to elevate to the top floor.,彼女はエレベーターを使って最上階に昇った。
timetable,"【名】時間割, 時刻表",/ˈtaɪmˌteɪbəl/,I need to check the timetable for the train.,電車の時間表を確認しなければなりません。
occupation,【名】職業,/ˌɑkjuːˈpeɪʃn/,My father's occupation is a doctor.,私の父の職業は医者です。
prominent,"【形】著名な, 重要な",/ˈprɒmɪnənt/,The prominent building stood out among the others.,その目立つ建物は他の建物の中でもひときわ目立っていました。
cord,"【名】コード, ひも",/kɔːrd/,He tied the cord around the package.,彼は綱をパッケージの周りに結んだ。
outlet,【名】コンセント,/ˈaʊtˌlɛt/,I couldn't find any available outlets to charge my phone.,私は利用可能なコンセントを見つけることができませんでした。
physician,"【名】医師, 内科医",/fɪˈzɪʃən/,The physician examined the patient thoroughly.,医者は患者を徹底的に診察しました。
sketch,【名】スケッチ;【動】スケッチする,/skɛtʃ/,I like to sketch landscapes in my free time.,暇な時間に風景をスケッチするのが好きです。
stack,【名】積み重ね;【動】積み上げる,/stæk/,I saw a stack of hay in the field.,私は畑で干し草の山を見ました。
stadium,【名】スタジアム,/ˈsteɪdiəm/,The football match will be held at the stadium.,サッカーの試合は競技場で行われます。
preliminary,【形】予備の;【名】予備行動,/prɪˈlɪməneri/,She conducted a preliminary study before starting her research.,彼女は研究を始める前に予備調査を行いました。
webpage,【名】ウェブページ,/'wɛb.peɪdʒ/,I created a webpage for my business.,私は自分のビジネスのためにウェブページを作成しました。
induction,"【名】導入, 取り入れ",/ɪnˈdʌkʃən/,The induction ceremony for new employees will be held next week.,新入社員のための入社式が来週行われます。
bake,【動】焼く,/beɪk/,I love to bake cookies during the holiday season.,私は休暇の季節にクッキーを焼くのが大好きです。
baker,"【名】パン職人, ベーカー",/ˈbeɪkər/,The baker is preparing fresh bread early in the morning.,パン屋は早朝から新鮮なパンを準備しています。
blanket,【名】毛布,/ˈblæŋkɪt/,I need a new blanket for the winter.,私は冬のために新しい毛布が必要です。
uncomfortable,【形】不快な,/ʌnˈkʌm.fər.tə.bəl/,The chair was so uncomfortable that I couldn't sit for long.,椅子はとても心地よくなくて、長く座ることができませんでした。
cage,【名】檻,/keɪdʒ/,The bird is happily singing in its cage.,鳥は嬉しそうに鳴いています。
centimeter,【名】センチメートル,/ˈsɛntɪˌmiːtər/,The length of the pencil is 15 centimeters.,鉛筆の長さは15センチメートルです。
drum,【名】ドラム,/dɹʌm/,The drummer is playing the drum.,ドラマーがドラムを叩いている。
unsure,"【形】確信がない, 不安な",/ʌnˈʃʊr/,I feel unsure about my decision.,私は自分の決断に不安を感じています。
trainer,"【名】トレーナー, 指導者",/ˈtreɪnər/,The trainer helped me improve my fitness level.,トレーナーは私のフィットネスレベルを向上させるのを手伝ってくれました。
battery,【名】電池,/ˈbætəri/,"The battery in my phone died, so I couldn't make any calls.",私の携帯のバッテリーが切れたので、電話ができませんでした。
unload,"【動】荷を降ろす, 降ろす",/ʌnˈloʊd/,The workers unload the cargo from the truck.,労働者たちはトラックから貨物を降ろします。
elephant,【名】象,/ˈɛlɪfənt/,The elephant is the largest land animal.,ゾウは最大の陸上動物です。
energetic,"【形】精力的な, 活発な",/ˌɛnərˈdʒɛtɪk/,She is always full of energy and enthusiasm.,彼女はいつもエネルギーと熱意に満ちています。
hobby,【名】趣味,/'hɒbi/,My hobby is playing the guitar.,私の趣味はギターを弾くことです。
unreliable,【形】信頼できない,/ʌn.rɪˈlaɪ.ə.bəl/,He is an unreliable person.,彼は信頼できない人です。
microwave,【名】電子レンジ,/ˈmaɪ.krə.weɪv/,I heated up my leftovers in the microwave.,私は電子レンジで残り物を温めました。
nail,"【名】爪, 釘",/neɪl/,I need to trim my nails.,私は爪を切る必要があります。
oven,【名】オーブン,/ˈʌvən/,I baked a cake in the oven.,私はオーブンでケーキを焼きました。
salad,【名】サラダ,/sæləd/,I ate a salad for lunch.,昼食にサラダを食べた。
seasonal,【形】季節的な,/siːznəl/,I love the seasonal changes in nature.,私は自然の季節の変化が大好きです。
smoothly,【副】円滑に,/smʊðli/,The car glided smoothly down the road.,車は滑らかに道路を滑りました。
removal,"【名】除去, 撤去",/rɪˈmuːvəl/,The removal of the old furniture was a difficult task.,古い家具の撤去は困難な作業でした。
irregular,【形】不規則な,/ɪˈrɛɡjələr/,He has an irregular work schedule.,彼は不規則な勤務時間を持っています。
steak,【名】ステーキ,/stek/,I ordered a juicy steak for dinner.,夕食にジューシーなステーキを注文しました。
tomato,【名】トマト,/təˈmeɪtoʊ/,I bought a tomato at the store.,お店でトマトを買った。
tray,【名】トレー,/tɹeɪ/,She placed the tea cups on the tray.,彼女はティーカップをトレーに置きました。
soup,【名】スープ,/suːp/,I would like to have a bowl of soup.,私はスープのお椀一杯をいただきたいです。
wisely,【副】賢明に,/ˈwaɪzli/,He wisely invested his money in stocks.,彼は賢明にもお金を株に投資しました。
wool,【名】羊毛,/wʊl/,I bought a cozy sweater made of wool.,私は羊毛で作られた居心地の良いセーターを買いました。
tech,"【名】テクノロジー, 技術",/tɛk/,I work in the tech industry.,私はテクノロジー業界で働いています。
specification,"【名】仕様書, 明細書",/spɛsɪfɪˈkeɪʃən/,The specification of the product is provided in the user manual.,製品の詳細は取扱説明書に記載されています。
organizer,"【名】主催者, オーガナイザー",/ˈɔːrɡənaɪzər/,She is the organizer of the event.,彼女はイベントの主催者です。
steadily,【副】着実に,/'stɛdɪli/,She is steadily improving her skills.,彼女は着実にスキルを向上させています。
discard,"【動】捨てる, 廃棄する",/dɪˈskɑːrd/,Please discard any expired items.,期限が切れた商品は廃棄してください。
antique,【名】骨董品;【形】アンティークの,/ænˈtiːk/,This table is a priceless antique.,このテーブルは貴重な骨董品だ。
cater,"【動】ケータリングをする, 提供する",/ˈkeɪ.tər/,The restaurant will cater the event with a variety of delicious dishes.,そのレストランはさまざまな美味しい料理でイベントのケータリングを行います。
caution,【名】注意;【動】注意を促す,/'kɔːʃ(ə)n/,Caution: Wet floor,注意：床が濡れています
delicate,"【形】繊細な, 敏感な",/dɛlɪkət/,She has a delicate touch when playing the piano.,彼女はピアノを演奏する際に繊細なタッチを持っています。
inappropriate,"【形】不適切な, 不相応な",/ɪnəˈproʊpriət/,His behavior was inappropriate for a formal event.,彼の行動は正式なイベントにはふさわしくなかった。
diagram,"【名】図表, ダイアグラム",/ˈdaɪ.əˌɡræm/,I drew a diagram to explain the process.,私はプロセスを説明するために図を描きました。
substantially,"【副】大幅に, 実質的に",/səbˈstænʃəli/,The company has grown substantially in the last few years.,会社は過去数年間で大幅に成長しました。
inflate,"【動】膨らませる, 誇張する",/ɪnˈfleɪt/,He used a pump to inflate the balloon with air.,彼はポンプを使って風船に空気を入れました。
inspiration,"【名】インスピレーション, 霊感",/ˌɪn.spəˈreɪ.ʃən/,She found inspiration in nature.,彼女は自然から霊感を得た。
loyalty,"【名】忠誠, ロイヤリティ",/lɔɪəlti/,Loyalty is a virtue that should be cherished.,忠義は大切にすべき美徳です。
thoroughly,"【副】徹底的に, 完全に",/ˈθʌrəli/,She thoroughly cleaned the house before the guests arrived.,彼女はゲストが到着する前に徹底的に家を掃除しました。
rumor,【名】噂;【動】噂をする,/'ruː.mər/,There is a rumor going around that she is quitting her job.,彼女が仕事を辞めるという噂が広まっている。
